"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","ONTOLOGY","CellLine"
"GO:00314902","GO:0031490","chromatin DNA binding",103,0.308678943180725,1.18353056655108,0.162087912087912,0.435066802625042,0.352060636334738,3887,"tags=27%, list=21%, signal=22%","Klf4/Hmga2/Kdm6b/Hr/Rcc1/Grhl3/Srf/Ezh2/Jmjd1c/Rara/H2az1/Runx2/Bcl6/Top1/Per1/Cebpb/Actn4/Suz12/Rela/Xbp1/Lemd2/Kdm3a/Grhl1/Cebpa/H3f3b/Ruvbl2/Sbno1/Hdac2","MF","mG #2"
"GO:00150852","GO:0015085","calcium ion transmembrane transporter activity",119,-0.309010597480466,-1.1654321472449,0.165869218500797,0.435066802625042,0.352060636334738,4860,"tags=39%, list=26%, signal=29%","Trpc3/Nalf2/Cacng6/Cachd1/Rasa3/Cacna2d2/P2rx1/Cacna1a/Trpv4/Atp2b4/Faim2/Pkd1l3/Mcoln2/Grik2/Stim1/Grin2b/Itpr1/Cacng8/Pkd2l2/Grin3a/Slc8a2/Tpcn1/Trpm1/Tpcn2/Pkdrej/Slc24a5/Slc8a1/Trpm3/Ryr2/Grin3b/Pkd1l1/Grm7/Tspoap1/Slc30a10/Grik3/Cacng5/Trpm2/Grin1/Slc24a4/Grin2c/Cacna1g/Rimbp2/Ryr1/Cacna1s/Cacna1i/Trpc7","MF","mG #2"
"GO:00167552","GO:0016755","aminoacyltransferase activity",422,0.235528299415077,1.09568004595848,0.165562913907285,0.435066802625042,0.352060636334738,4649,"tags=30%, list=25%, signal=23%","Rnf183/Trim69/Trim36/Egr2/Trim12a/Fbxl22/Trim43a/Rnf19b/Ube2ql1/Ube2c/Siah2/Birc5/Rabgef1/Rnf225/Fbxo30/Lonrf1/Lonrf3/Tgm3/Uhrf2/Mdm2/Rad18/Tgm4/Uhrf1/Tnfaip3/Rnf122/Trim47/Klhl21/Malt1/Kctd10/Smurf1/Rnf149/Kctd13/Rnf2/Rc3h2/Trim7/Med10/Kcmf1/Bcor/Katna1/Mkrn1/Ube2t/Wsb1/Nedd4l/Mex3c/Ube2g1/Bard1/Trim72/Rnf217/Siah1a/Dtx2/Rnf11/Rnf138/Pcgf5/Peli1/Ube2s/Topors/Ube2f/Ark2n/Rnf125/Nhlrc3/Cdk8/Mul1/Zfp451/Ube2j2/Znrf2/Rnf146/Ube2g2/G2e3/Ube2k/Arih2/Med18/Rnf34/Pcgf3/Ube2d3/Gid4/Med31/Sh3rf1/Traf5/Znrf1/Trim27/Rnf19a/Med7/Qpct/Pias4/Rchy1/Rnft1/Rnf41/Rlim/Rnf126/Trim3/Rc3h1/Trim45/Zfp598/Ube2r2/Rnf13/Marchf7/Rnf4/Fbxl3/Smurf2/Traf2/Ube2z/Rnf111/Rnf43/Maea/Rnf181/Pias2/Arih1/Rnf38/Mib1/Rspry1/Trim28/Ufl1/Nfx1/Rbbp6/Atg12/Trim33/Nsmce2/Ercc8/Ube2m/Cnot4/Ube2e1/Rnf185/Atg5/Cul1/Ube2n/Rnf25/Ube2j1/Rnf169","MF","mG #2"
"GO:00048422","GO:0004842","ubiquitin-protein transferase activity",387,0.235972400344447,1.09034959030829,0.165605095541401,0.435066802625042,0.352060636334738,4649,"tags=30%, list=25%, signal=23%","Rnf183/Trim69/Trim36/Trim12a/Fbxl22/Trim43a/Rnf19b/Ube2ql1/Ube2c/Siah2/Birc5/Rabgef1/Rnf225/Fbxo30/Lonrf1/Lonrf3/Uhrf2/Mdm2/Rad18/Uhrf1/Tnfaip3/Rnf122/Trim47/Klhl21/Malt1/Kctd10/Smurf1/Rnf149/Kctd13/Rnf2/Rc3h2/Trim7/Med10/Kcmf1/Bcor/Katna1/Mkrn1/Ube2t/Wsb1/Nedd4l/Mex3c/Ube2g1/Bard1/Trim72/Rnf217/Siah1a/Dtx2/Rnf11/Rnf138/Pcgf5/Peli1/Ube2s/Topors/Ark2n/Rnf125/Nhlrc3/Cdk8/Mul1/Ube2j2/Znrf2/Rnf146/Ube2g2/G2e3/Ube2k/Arih2/Med18/Rnf34/Pcgf3/Ube2d3/Gid4/Med31/Sh3rf1/Traf5/Znrf1/Trim27/Rnf19a/Med7/Rchy1/Rnft1/Rnf41/Rlim/Rnf126/Trim3/Rc3h1/Trim45/Zfp598/Ube2r2/Rnf13/Marchf7/Rnf4/Fbxl3/Smurf2/Traf2/Ube2z/Rnf111/Rnf43/Maea/Rnf181/Arih1/Rnf38/Mib1/Rspry1/Trim28/Nfx1/Rbbp6/Trim33/Nsmce2/Ercc8/Ube2m/Cnot4/Ube2e1/Rnf185/Cul1/Ube2n/Rnf25/Ube2j1/Rnf169","MF","mG #2"
"GO:00010982","GO:0001098","basal transcription machinery binding",65,0.322754984358318,1.17264850149512,0.169950738916256,0.438582552041951,0.35490561777079,5623,"tags=42%, list=30%, signal=29%","Taf7/Nop58/Gtf2e2/Llph/Pcf11/Fbl/Ctdp1/Ercc1/Gtf2a1/Drap1/Wac/Gtf2a2/Leo1/Ercc5/Ruvbl2/Wdr43/Gtf2f1/Esrrb/Nolc1/Znhit6/Rtraf/Elof1/Myzap/Trp53/Ago2/Supt4a/Edf1","MF","mG #2"
"GO:00010992","GO:0001099","basal RNA polymerase II transcription machinery binding",65,0.322754984358318,1.17264850149512,0.169950738916256,0.438582552041951,0.35490561777079,5623,"tags=42%, list=30%, signal=29%","Taf7/Nop58/Gtf2e2/Llph/Pcf11/Fbl/Ctdp1/Ercc1/Gtf2a1/Drap1/Wac/Gtf2a2/Leo1/Ercc5/Ruvbl2/Wdr43/Gtf2f1/Esrrb/Nolc1/Znhit6/Rtraf/Elof1/Myzap/Trp53/Ago2/Supt4a/Edf1","MF","mG #2"
"GO:00443252","GO:0044325","transmembrane transporter binding",154,0.275407586133292,1.14083178801842,0.176630434782609,0.452173913043478,0.365903890160183,4743,"tags=39%, list=26%, signal=29%","Tcap/Stac/Kcnq1/Cdh5/Kcnb2/Tspan18/Zfas1/S100a10/Tmem74/Panx1/Homer1/Pde4b/Herpud1/Kcnab3/Ank1/Nedd4l/Cav1/Trpc1/Actn1/Flna/Ywhah/Lrrc55/Actn4/Dlg1/Rangrf/Fkbp1a/Ywhaz/Kcnip1/Arl6ip5/Yes1/Sh3gl1/Pkd2l1/Ppm1a/Bag2/Rims1/Cabp1/Diaph1/Ppp2cb/Calm2/Fmr1/Eif3e/Src/Stx1a/Pde4d/Hsp90aa1/Tjp2/Fyn/Cacna1c/Vdac1/Ap2m1/Rims4/Phpt1/Ppp2ca/Prnp/Lrg1/Pkd2/Ywhaq/Nptn/Sh3gl2/Actn2","MF","mG #2"
"GO:00423932","GO:0042393","histone binding",225,0.254793125781778,1.1097041814027,0.18005540166205,0.457283559776635,0.370038670082408,4067,"tags=26%, list=22%, signal=21%","Samd11/Cks2/Rcc1/Uhrf2/Taf7/Phf13/Uhrf1/Ezh2/Anp32b/Ipo7/Ncapg2/Spty2d1/Npm3/Nasp/Kdm7a/Cdyl2/Brd2/Aplf/Cdyl/Ing1/Grwd1/Morc3/Chd1/Morc4/Sgf29/Ptma/Ncl/Noc2l/Nap1l1/Suz12/Gk/Nbn/Ing2/Sirt1/Npm1/Wdr5/Eed/Dnajc2/Jak2/Prmt7/Anp32e/Zcwpw2/Mbtd1/Ctsl/Brd1/Hat1/Sfmbt1/Usp16/Ing5/Set/Pwp1/Rrp8/Fmr1/Sbno1/Hdac2/Cks1b/Ptms/Msh6/Zcwpw1","MF","mG #2"
"GO:00168362","GO:0016836","hydro-lyase activity",55,0.332050121890559,1.16742970860604,0.184729064039409,0.458242639477603,0.370814767472008,2188,"tags=16%, list=12%, signal=14%","Car6/Car9/Eno2/Aloxe3/Car15/Cyp1a1/Cdyl/Eno1/Eno1b","MF","mG #2"
"GO:00150812","GO:0015081","sodium ion transmembrane transporter activity",114,-0.30819819625105,-1.15751316858047,0.183962264150943,0.458242639477603,0.370814767472008,4866,"tags=44%, list=26%, signal=33%","Slc9a1/Slc6a12/Slc6a1/Slc5a9/Slc13a4/Slc9a8/Slc1a3/Scn2b/Scn5a/Kcnk1/Slc9a9/Scn3b/Grik2/Slc1a6/Scn7a/Slc18a1/Mfsd2a/Slc5a11/Slc8a2/Scn2a/Slc4a4/Tpcn1/Asic2/Atp1a2/Tpcn2/Gria2/Atp1a3/Slc24a5/Scn3a/Scn8a/Slc13a5/Slc8a1/Slc38a3/Scnn1a/Slc13a3/Atp1b2/Grik3/Slc4a8/Trpm2/Grin1/Slc24a4/Scn4a/Cacna1g/Slc6a11/Slc6a13/Slc1a2/Slc10a6/Asic1/Cacna1i/Slc28a2","MF","mG #2"
"GO:00526892","GO:0052689","carboxylic ester hydrolase activity",151,-0.294718926639832,-1.14801548437534,0.184126984126984,0.458242639477603,0.370814767472008,6148,"tags=41%, list=33%, signal=28%","Vars2/Prdx6b/Plaat1/Pld2/Ddhd2/Bphl/Plcb1/Pla2g5/Plcb4/Daglb/Pgap1/Plch2/Gpld1/Plcg2/Siae/Plcg1/Napepld/Pon3/Lars2/Ndst1/Pafah2/Dagla/Abhd6/Plcl1/Pla2g3/Smpdl3b/Mgll/Abhd16a/Gdpd3/Ces2g/Smpd5/Acot1/Pnpla7/Plcd4/Plce1/Pld1/Pla2g2c/Rgn/Pld6/Lcat/Acot6/Plaat3/H6pd/Plch1/Lpl/Faah/Pla2g4c/Pnpla3/Pgap6/Ccr1/Enpp2/Acot11/Ccl5/Acot5/Pla1a/Ndst3/Rpe65/Pla2g1b/Abhd15/Pld4/Acot3/Plaat5","MF","mG #2"
"GO:00990942","GO:0099094","ligand-gated monoatomic cation channel activity",84,-0.331317565994044,-1.18007143105744,0.187396351575456,0.461283326954969,0.373275323785929,3885,"tags=33%, list=21%, signal=26%","Mcoln2/Grik2/Grin2b/Itpr1/Kcnn3/Tpcn1/Asic2/Kcnj12/Kcnma1/Tpcn2/Gria2/P2rx5/Chrna4/Ryr2/Kcnj16/P2rx6/Scnn1a/Grik3/Trpm2/Grin1/Kcnj9/Grin2c/Asic1/Ryr1/Kcnj10/Cngb3/Kcnj13/Kcnn2","MF","mG #2"
"GO:00016642","GO:0001664","G protein-coupled receptor binding",239,0.247839127413081,1.09111649288447,0.188888888888889,0.461407972858355,0.373376188563011,2201,"tags=19%, list=12%, signal=17%","Ucn/Cxcl2/Spx/Gal/Insl5/Avpr1a/Wnt11/Wnt10b/Hspa1b/Wnt7a/Hspa1a/Penk/Cort/Edn1/Npb/Myoc/Prok1/Chrm3/Ccl17/Ghrh/Sag/Adm/Ghrl/Cxcl1/P2ry2/Nes/Cxcl3/Adrb2/Gnai1/Homer1/Ror2/Ccl28/Myh9/Gna13/S100a14/Bdkrb2/Wnt2b/Calcb/Fzd7/Apela/Rpgrip1/Pdyn/Dvl1/Crh/Cklf/Flna","MF","mG #2"
"GO:00469432","GO:0046943","carboxylic acid transmembrane transporter activity",138,0.278978295869792,1.126431230829,0.2,0.484848484848485,0.392344497607656,1334,"tags=13%, list=7%, signal=12%","Slc26a7/Slc6a20a/Slc16a3/Slc25a2/Slc2a1/Slc7a1/Slc38a2/Slc17a7/Slc7a5/Slc26a4/Slc27a6/Slc6a9/Slc7a11/Slc7a3/Slc6a6/Slc3a2/Slc7a13/Slc17a8","MF","mG #2"
"GO:00152672","GO:0015267","channel activity",349,-0.255419390834864,-1.10199533043583,0.205014749262537,0.489587460925461,0.396179326933104,4634,"tags=35%, list=25%, signal=27%","Cachd1/Lrrc8e/Clcn2/Tmc8/Gpr89/Rasa3/Cacna2d2/Gsdmd/Scn2b/P2rx1/Tmc3/Gria4/Aqp11/Scn5a/Kcnk1/Aqp9/Cacna1a/Trpv4/Faim2/Pkd1l3/Gabrb2/Mcoln2/Scn3b/Grik2/Stim1/Grin2b/Scn7a/Itpr1/Cacng8/Kcnd1/Cftr/Pkd2l2/Kcnip3/Grin3a/Kcnn3/Scn2a/Calhm5/Calhm4/Gabra3/Tpcn1/Clcnkb/Trpm1/Asic2/Best3/Kcnk7/Apol9a/Kcnj12/Kcnma1/Tpcn2/Gria2/Gabra4/Kcna6/Pkdrej/P2rx5/Slc12a5/Slc24a5/Slc14a1/Chrna4/Scn3a/Apol9b/Scn8a/Kcnc3/Piezo2/Trpm3/Ryr2/Kcna5/Kcnj16/P2rx6/Gabrb1/Grin3b/Scnn1a/Gja5/Gjd4/Ttyh3/Pkd1l1/Grm7/Tspoap1/Aqp4/Sting1/Apol8/Grik3/Rhbg/Cacng5/Trpm2/Grin1/Kcnj9/Kcna3/Slc24a4/Grin2c/Scn4a/Cacna1g/Kcnb1/Clic5/Kcnk6/Mpeg1/Rimbp2/Asic1/Lrrc52/Kcnc1/Calhm6/Kcnc4/Ryr1/Kcns1/Aqp5/Kcng4/Gabra5/Kcna2/Kcnj10/Cngb3/Cacna1s/Oca2/Bcl2a1b/Kcna1/Gjc3/Bcl2a1d/Bcl2a1a/Cacna1i/Kcnj13/Trpc7/Kcnn2/Glra4/Gjb6","MF","mG #2"
"GO:00228032","GO:0022803","passive transmembrane transporter activity",349,-0.255419390834864,-1.10199533043583,0.205014749262537,0.489587460925461,0.396179326933104,4634,"tags=35%, list=25%, signal=27%","Cachd1/Lrrc8e/Clcn2/Tmc8/Gpr89/Rasa3/Cacna2d2/Gsdmd/Scn2b/P2rx1/Tmc3/Gria4/Aqp11/Scn5a/Kcnk1/Aqp9/Cacna1a/Trpv4/Faim2/Pkd1l3/Gabrb2/Mcoln2/Scn3b/Grik2/Stim1/Grin2b/Scn7a/Itpr1/Cacng8/Kcnd1/Cftr/Pkd2l2/Kcnip3/Grin3a/Kcnn3/Scn2a/Calhm5/Calhm4/Gabra3/Tpcn1/Clcnkb/Trpm1/Asic2/Best3/Kcnk7/Apol9a/Kcnj12/Kcnma1/Tpcn2/Gria2/Gabra4/Kcna6/Pkdrej/P2rx5/Slc12a5/Slc24a5/Slc14a1/Chrna4/Scn3a/Apol9b/Scn8a/Kcnc3/Piezo2/Trpm3/Ryr2/Kcna5/Kcnj16/P2rx6/Gabrb1/Grin3b/Scnn1a/Gja5/Gjd4/Ttyh3/Pkd1l1/Grm7/Tspoap1/Aqp4/Sting1/Apol8/Grik3/Rhbg/Cacng5/Trpm2/Grin1/Kcnj9/Kcna3/Slc24a4/Grin2c/Scn4a/Cacna1g/Kcnb1/Clic5/Kcnk6/Mpeg1/Rimbp2/Asic1/Lrrc52/Kcnc1/Calhm6/Kcnc4/Ryr1/Kcns1/Aqp5/Kcng4/Gabra5/Kcna2/Kcnj10/Cngb3/Cacna1s/Oca2/Bcl2a1b/Kcna1/Gjc3/Bcl2a1d/Bcl2a1a/Cacna1i/Kcnj13/Trpc7/Kcnn2/Glra4/Gjb6","MF","mG #2"
"GO:00085282","GO:0008528","G protein-coupled peptide receptor activity",65,0.314489230065654,1.14261697648462,0.20935960591133,0.496061672532261,0.401418327114922,1392,"tags=17%, list=7%, signal=16%","Mc5r/Sstr5/Crhr1/Gal/Avpr1a/Sstr4/Qrfpr/Gipr/Bdkrb1/Ramp3/F2rl2","MF","mG #2"
"GO:00168292","GO:0016829","lyase activity",181,0.264980472100213,1.11526112707162,0.210826210826211,0.496061672532261,0.401418327114922,2524,"tags=16%, list=14%, signal=14%","Chac1/Car6/Hmga2/Car9/Eno2/Cth/Aloxe3/Adcy4/Hmga1/Tpi1/Shmt2/Pck2/Hmga1b/Rnaset2b/Alkbh1/Car15/Cyp1a1/Hmces/Rps3/Cdyl/Eno1/Gucy1b1/Gad1/Aldoart1/Odc1/Eno1b/Adcy2/Azin1/Sgpl1","MF","mG #2"
"GO:00152762","GO:0015276","ligand-gated monoatomic ion channel activity",115,-0.300141933570785,-1.12678578459563,0.214849921011058,0.498202715387962,0.403150881531048,3903,"tags=34%, list=21%, signal=27%","Gabrb2/Mcoln2/Grik2/Grin2b/Itpr1/Cftr/Grin3a/Kcnn3/Gabra3/Tpcn1/Asic2/Best3/Kcnj12/Kcnma1/Tpcn2/Gria2/Gabra4/P2rx5/Chrna4/Ryr2/Kcnj16/P2rx6/Gabrb1/Grin3b/Scnn1a/Ttyh3/Grik3/Trpm2/Grin1/Kcnj9/Grin2c/Asic1/Ryr1/Gabra5/Kcnj10/Cngb3/Kcnj13/Kcnn2/Glra4","MF","mG #2"
"GO:00169222","GO:0016922","nuclear receptor binding",143,0.272415780054878,1.10656461931749,0.214484679665738,0.498202715387962,0.403150881531048,4394,"tags=26%, list=24%, signal=20%","Nr4a1/Nr4a3/Nr4a2/Hr/Hmga1/Ets2/Tgfb1i1/Nup62/Hmga1b/Taf7/Tob2/Cry1/Ncoa7/Nrbf2/Ywhah/Pcna/Dcaf1/Cebpb/Actn4/Sirt1/Tmf1/Foxl2/Bud31/Dcaf13/Prox1/Med4/Ctbp2/Kdm3a/Rnf4/Lcor/Src/Pias2/Kdm1a/Med13/Hif1a/Ppid/Gtf2h1","MF","mG #2"
"GO:00053422","GO:0005342","organic acid transmembrane transporter activity",139,0.276011046105557,1.11446931109387,0.221590909090909,0.510137344669719,0.412808509173522,1334,"tags=13%, list=7%, signal=12%","Slc26a7/Slc6a20a/Slc16a3/Slc25a2/Slc2a1/Slc7a1/Slc38a2/Slc17a7/Slc7a5/Slc26a4/Slc27a6/Slc6a9/Slc7a11/Slc7a3/Slc6a6/Slc3a2/Slc7a13/Slc17a8","MF","mG #2"
"GO:00314062","GO:0031406","carboxylic acid binding",155,-0.283702773780068,-1.10979728129383,0.223622047244094,0.511136107986502,0.413616718962761,2882,"tags=20%, list=16%, signal=17%","Cyp26a1/Col11a1/Nod2/Fabp4/Cyp4f15/Hlcs/Thnsl2/Gldc/Gpr31b/Nos2/Grin3b/Grm7/Acaca/Siglecf/Id3/Tm4sf5/Cyp4f14/Grin1/Vdr/Acacb/Acox2/Mag/Ugt1a7c/Siglece/Gpr143/Akr1c20/Cd36/Pla2g1b/Cd33/Lrat/Glra4","MF","mG #2"
"GO:00198422","GO:0019842","vitamin binding",119,0.279488249781262,1.10494775991803,0.226666666666667,0.514420803782506,0.416274729376633,2524,"tags=19%, list=14%, signal=17%","Opn3/Dhfr/S100g/Npc1l1/Crabp2/Cth/Adh7/Abca4/Shmt2/Rbp4/Comp/Pygm/Rbp7/Egln1/Gad1/Egln3/Plod2/P4ha2/Folr2/Psat1/Rbp2/Gpt/Sgpl1","MF","mG #2"
"GO:00305941","GO:0030594","neurotransmitter receptor activity",54,0.322121575390148,1.13179810486882,0.23728813559322,0.526447676635616,0.426007001488031,1370,"tags=17%, list=7%, signal=15%","Hrh4/Gabrr2/Gpr158/Chrm4/Chrm3/Chrm2/Kctd16/Gabre/Htr2b","MF","mG #2"
"GO:00228342","GO:0022834","ligand-gated channel activity",117,-0.296854662453789,-1.11862798122233,0.238546603475513,0.526447676635616,0.426007001488031,3903,"tags=33%, list=21%, signal=26%","Gabrb2/Mcoln2/Grik2/Grin2b/Itpr1/Cftr/Grin3a/Kcnn3/Gabra3/Tpcn1/Asic2/Best3/Kcnj12/Kcnma1/Tpcn2/Gria2/Gabra4/P2rx5/Chrna4/Ryr2/Kcnj16/P2rx6/Gabrb1/Grin3b/Scnn1a/Ttyh3/Grik3/Trpm2/Grin1/Kcnj9/Grin2c/Asic1/Ryr1/Gabra5/Kcnj10/Cngb3/Kcnj13/Kcnn2/Glra4","MF","mG #2"
"GO:00431782","GO:0043178","alcohol binding",80,0.298201962458545,1.11336255387257,0.235588972431078,0.526447676635616,0.426007001488031,2613,"tags=21%, list=14%, signal=18%","Rph3a/Npc1l1/Crabp2/Adh7/Soat2/Osbp2/Rbp4/Star/Cyth2/Osbpl10/Rbp7/Sult2b1/Trpc1/Erlin1/Gramd1a/Rbp2/Osbpl8","MF","mG #2"
"GO:01063102","GO:0106310","protein serine kinase activity",338,0.231293303874039,1.05740255449442,0.237179487179487,0.526447676635616,0.426007001488031,3543,"tags=20%, list=19%, signal=17%","Plk2/Plk3/Pim1/Alpk3/Prkg2/Stk32b/Sgk1/Tssk6/Hipk4/Mapk6/Plk1/Chek1/Sik1/Pkn3/Mast4/Pim3/Stk17b/Riok3/Dyrk3/Clk1/Mapk8/Mapk13/Pbk/Map2k3/Stk40/Mastl/Rskr/Ttk/Plk4/Ankk1/Map3k2/Csnk1e/Rps6ka3/Bub1/Brsk1/Cdc7/Prkx/Aurka/Dcaf1/Mapkapk3/Bmp2k/Prkaa2/Clk3/Clk4/Pik3cb/Mapk7/Map3k14/Cdk8/Mast2/Trio/Sik2/Map3k20/Dyrk2/Dyrk4/Csnk1g3/Mark1/Ern1/Map2k4/Stk10/Pkmyt1/Nek10/Alpk2/Mapkapk2/Bub1b/Fam20c/Srpk1/Csnk1g1/Rock2","MF","mG #2"
"GO:00048962","GO:0004896","cytokine receptor activity",66,-0.335269703647647,-1.14825400453675,0.246666666666667,0.536961451247166,0.434514858575009,4934,"tags=38%, list=27%, signal=28%","Ackr4/Gpr75/Gpr35/Il12b/Il3ra/Il6ra/Osmr/Lepr/Csf2ra/Il7r/Il21r/Ifnlr1/Lifr/Il17rb/Il23r/Cx3cr1/Ccr1/Csf2rb2/Csf3r/Il10ra/Csf2rb/Il1rl2/Il2rg/Il17re/Ccr5","MF","mG #2"
"GO:00082372","GO:0008237","metallopeptidase activity",148,0.265997491425245,1.09191258674323,0.245179063360882,0.536961451247166,0.434514858575009,1975,"tags=12%, list=11%, signal=11%","Lvrn/Ecel1/Cpm/Mmp10/Pappa/Adamts4/Clca3a1/Cpa4/Adamts1/Phex/Vash2/Adam19/Stambpl1/Trabd2b/Cpa5/Amz1/Pappa2/Ece1","MF","mG #2"
"GO:00228532","GO:0022853","active monoatomic ion transmembrane transporter activity",187,0.257962349825855,1.09297744328502,0.249307479224377,0.539043198322977,0.436199430221883,2334,"tags=16%, list=13%, signal=14%","Slc26a7/Atp2a1/Slc6a20a/Slc16a3/Atp13a4/Slc38a2/Slc17a7/Slc26a4/Slc4a7/Slc20a1/Slc6a9/Atp13a3/Slc4a10/Atp6v1b2/Atp6v1c2/Slc9a5/Slc6a6/Atp2b1/Slc17a8/Atp4a/Slc39a10/Slc39a6/Atp13a5/Slc1a1/Slc45a3/Slc26a11/Atp6v0b/Anxa5/Slc5a8","MF","mG #2"
"GO:00309712","GO:0030971","receptor tyrosine kinase binding",76,0.29640988768209,1.09947497891232,0.254408060453401,0.546379727148243,0.442136226573907,3728,"tags=28%, list=20%, signal=22%","Gdnf/Artn/Angpt4/Myoc/Rasgrf1/Gab2/Socs5/Shc4/Tob1/Pcna/Anxa5/Rack1/Ywhag/Tiam1/Zpr1/Eif3a/Nrg1/Shc2/Rnf41/Nck1/Sh2b3","MF","mG #2"
"GO:00431772","GO:0043177","organic acid binding",160,-0.276814546265693,-1.08476236758229,0.264240506329114,0.563713080168776,0.45616255829447,2882,"tags=20%, list=16%, signal=17%","Cyp26a1/Col11a1/Nod2/Fabp4/Cyp4f15/Hlcs/Thnsl2/Ryr2/Gldc/Gpr31b/Nos2/Grin3b/Grm7/Acaca/Siglecf/Id3/Tm4sf5/Cyp4f14/Grin1/Vdr/Acacb/Acox2/Mag/Ugt1a7c/Siglece/Gpr143/Akr1c20/Cd36/Pla2g1b/Cd33/Lrat/Glra4","MF","mG #2"
"GO:00700632","GO:0070063","RNA polymerase binding",63,0.307174104217226,1.10584398079523,0.273869346733668,0.576567045755091,0.466564122551817,5688,"tags=37%, list=31%, signal=25%","Zfp36/Anp32b/Spty2d1/Pcf11/Ccnt1/Ercc6/Bin1/Wac/Leo1/Ercc5/Tcerg1/Wdr43/Ccnt2/Esrrb/Pkn2/Ythdc2/Rtraf/Elof1/Myzap/Ago2/Rrn3/Supt4a/Phrf1","MF","mG #2"
"GO:01400302","GO:0140030","modification-dependent protein binding",186,0.25576634784527,1.08151820712888,0.27247191011236,0.576567045755091,0.466564122551817,5512,"tags=35%, list=30%, signal=25%","Sqstm1/Taf7/Phf13/Rad18/Uhrf1/Tnfaip3/Jarid2/Ncapg2/Kdm7a/Cdyl2/Brd2/Aplf/Cdyl/Ing1/Morc3/Chd1/Morc4/Zranb1/Sgf29/Ywhag/Suz12/Hspd1/Nbn/Ing2/Sirt1/Wdr5/Eed/Dnajc2/Tnip2/Zcwpw2/Mbtd1/Ing5/Pwp1/Rrp8/Ubqln4/Ufd1/Fmr1/Socs2/Ubxn1/Abraxas2/Msh6/Zcwpw1/Otud7a/Zfand2b/Optn/Rad23b/Ubqln1/Hgs/Vcp/Rnf169/Cbx1/Xrcc1/Tnip1/Agap3/Mphosph8/Msl3/Macroh2a1/Rnf168/Psmd4/Ing3/Kdm4c/Sprtn/Yeats4/Uimc1/Zfand6/Spin4","MF","mG #2"
"GO:00016532","GO:0001653","peptide receptor activity",71,0.297166426942653,1.09773363793611,0.279596977329975,0.580980732114233,0.470135724013492,1392,"tags=15%, list=7%, signal=14%","Mc5r/Sstr5/Crhr1/Gal/Avpr1a/Sstr4/Qrfpr/Gipr/Bdkrb1/Ramp3/F2rl2","MF","mG #2"
"GO:00304142","GO:0030414","peptidase inhibitor activity",98,0.284956834515589,1.08634501189508,0.278514588859416,0.580980732114233,0.470135724013492,3203,"tags=24%, list=17%, signal=20%","Serpine1/Pi15/Serpinb2/Ngf/Birc5/Thbs1/Serpinb1c/Wfikkn2/Gapdh/Cstb/Tfpi/Uchl5/Kng2/Anxa2/Serpinb6a/Gpc3/Itih4/Cast/Serpinb9b/Cd109/Usp14/Furin/Wfdc2/Simc1","MF","mG #2"
"GO:00420542","GO:0042054","histone methyltransferase activity",63,0.303935189919601,1.09418370790385,0.28643216080402,0.591343815853461,0.478521640460366,3449,"tags=22%, list=19%, signal=18%","Prdm8/Smyd1/Kmt5a/Suv39h2/Dot1l/Ezh2/Jarid2/Fbl/Suz12/Wdr5/Prmt7/Vcpkmt/Prmt1/Nsd2","MF","mG #2"
"GO:19029362","GO:1902936","phosphatidylinositol bisphosphate binding",102,0.281441072794348,1.07684784234534,0.289972899728997,0.594816204572302,0.481331533963113,3262,"tags=25%, list=18%, signal=21%","Rph3a/Syt7/Kcnq1/Gsdmc4/Capg/Sdcbp2/Picalm/Vil1/Anxa8/Svil/Kcnj2/Phlda3/Anxa2/Fzd7/Gsdma/Sh3pxd2a/Cfl1/Syt5/Sytl2/Ldlrap1/Rab35/Snx18/Mark1/Pfn1/Sestd1/Acap2","MF","mG #2"
"GO:00037772","GO:0003777","microtubule motor activity",62,-0.325445709309123,-1.10156686944578,0.295681063122924,0.600470707970231,0.485907217633805,4651,"tags=56%, list=25%, signal=42%","Kifc2/Kif7/Kif16b/Dync1h1/Kif20b/Kif21b/Kif1a/Kifc3/Dync2h1/Dnai2/Kif2c/Kif9/Kif27/Kif1b/Dnhd1/Kif5a/Dnah8/Kif6/Kif11/Stard9/Dnah11/Dnah9/Kif24/Dnah7a/Dnah1/Dnah2/Dnah5/Dnah7b/Kif19a/Dnah10/Dnah17/Dnah12/Kif26b/Dnah7c/Dnah3","MF","mG #2"
"GO:00452962","GO:0045296","cadherin binding",63,0.302153832179707,1.08777072026179,0.296482412060302,0.600470707970231,0.485907217633805,2843,"tags=22%, list=15%, signal=19%","Cdk5r1/Cdh5/Epcam/Cdh17/Cdhr18/Fxyd5/Pkp2/Tbc1d2/Cdh1/Rtn4/Cdh13/Cdh6/Ptprb/Cnga3","MF","mG #2"
"GO:00055182","GO:0005518","collagen binding",68,0.29405908348737,1.07551744487284,0.3,0.60377358490566,0.48857994041708,3413,"tags=31%, list=18%, signal=25%","Lrrc15/Gp5/Smad7/Ctsk/Thbs1/Pdgfa/Pcolce2/Srgn/Cspg4/Comp/Pdgfb/Itgb1/Mrc2/Nid1/Gpc1/Col6a2/Tnxb/Col6a1/Ctsl/Lox/Itga11","MF","mG #2"
