Gene_ID,C1,C2,C3,UC1,UC2,UC3
ENSG00000289134,0,0,0,0,0,0
ENSG00000138495,934,805,783,950,811,733
ENSG00000286584,0,0,0,0,0,0
ENSG00000183833,24,17,8,16,26,17
ENSG00000285585,0,0,0,0,0,0
ENSG00000239994,0,0,0,0,0,0
ENSG00000144852,2,6,3,4,7,3
ENSG00000240471,2,1,0,2,0,2
ENSG00000082701,4974,3533,3992,3668,4259,4211
ENSG00000288662,0,0,1,0,0,0
ENSG00000288667,0,1,0,0,0,0
ENSG00000239835,1,0,0,0,0,1
ENSG00000241546,0,0,0,0,0,0
ENSG00000242622,123,72,80,67,91,85
ENSG00000244308,0,0,0,0,0,0
ENSG00000244139,0,1,0,0,0,0
ENSG00000175697,82,58,78,68,68,76
ENSG00000206721,0,0,0,0,0,0
ENSG00000240882,0,0,0,0,1,0
ENSG00000163428,6777,4982,5330,4885,5901,5458
ENSG00000240661,1,5,3,5,5,8
ENSG00000282950,1,0,0,0,0,0
ENSG00000242613,0,0,0,0,0,0
ENSG00000163430,100481,62233,71406,72982,92119,85142
ENSG00000284121,0,0,0,0,0,0
ENSG00000286735,9,14,5,9,6,2
ENSG00000240774,0,0,0,0,0,0
ENSG00000244441,1,0,0,1,0,0
ENSG00000065518,3923,3166,3185,3418,3410,3390
ENSG00000113924,7,8,6,7,5,6
ENSG00000144840,1402,1016,1078,1155,1237,1188
ENSG00000240452,0,0,0,0,0,0
ENSG00000243257,0,0,0,0,0,0
ENSG00000153767,1016,749,802,783,887,844
ENSG00000213371,10,2,6,9,10,11
ENSG00000286827,1,0,0,0,1,1
ENSG00000243593,0,0,0,0,0,0
ENSG00000287366,0,0,0,0,1,0
ENSG00000145087,6,4,3,3,8,3
ENSG00000270782,0,0,0,0,0,0
ENSG00000264477,0,0,0,0,0,0
ENSG00000243813,0,0,0,0,0,0
ENSG00000242103,0,0,0,0,0,0
ENSG00000287022,21,15,14,12,11,14
ENSG00000051341,3728,2595,2597,2508,2578,2404
ENSG00000242445,20,22,18,16,17,18
ENSG00000186103,0,0,0,0,0,0
ENSG00000163833,0,0,0,0,0,0
ENSG00000180353,28,16,21,15,25,26
ENSG00000243544,0,1,0,1,1,2
ENSG00000222057,0,0,0,0,0,0
ENSG00000173230,10360,7383,7916,7003,9259,9023
ENSG00000288868,65,38,33,34,40,43
ENSG00000173226,1710,1322,1404,1253,1579,1511
ENSG00000145088,71,68,73,49,69,57
ENSG00000163406,76,62,81,59,88,82
ENSG00000145103,0,0,0,0,0,0
ENSG00000202388,0,0,0,0,0,0
ENSG00000114013,0,0,0,1,0,0
ENSG00000287977,0,0,0,0,0,0
ENSG00000036828,0,0,0,1,0,0
ENSG00000240236,0,0,0,0,0,0
ENSG00000121552,3,2,0,0,1,2
ENSG00000160124,828,706,639,719,653,631
ENSG00000114023,1361,1074,1047,1186,1155,1111
ENSG00000196981,595,436,434,443,453,483
ENSG00000272758,67,68,40,58,45,38
ENSG00000242531,2,0,0,0,1,0
ENSG00000114030,6728,5241,5181,5051,5635,5261
ENSG00000275348,0,0,0,0,0,0
ENSG00000287207,3,1,2,3,1,5
ENSG00000138496,1584,1229,1239,1142,1166,1085
ENSG00000163840,2469,1867,1926,1815,1961,1792
ENSG00000173200,6,7,3,7,8,6
ENSG00000243918,1,1,2,0,0,3
ENSG00000173193,3517,2473,2885,2505,2810,2654
ENSG00000169087,395,275,344,285,342,294
ENSG00000138463,1039,811,822,884,982,937
ENSG00000273033,279,180,195,200,267,224
ENSG00000082684,59,43,42,42,57,61
ENSG00000065485,1850,1326,1630,1460,2144,1910
ENSG00000284421,9,2,3,5,4,9
ENSG00000121542,1474,1053,1172,1096,1394,1313
ENSG00000273454,4,3,10,7,7,8
ENSG00000173175,35,27,18,24,37,39
ENSG00000272678,3,6,2,3,2,0
ENSG00000206527,11897,8408,9183,8508,11701,10882
ENSG00000239523,123,94,95,95,101,99
ENSG00000065534,15676,10528,11551,11991,16039,14834
ENSG00000250174,2,0,0,0,2,0
ENSG00000288806,3,1,2,1,4,3
ENSG00000273123,0,0,0,0,0,0
ENSG00000207002,0,0,0,0,0,0
ENSG00000175455,9225,6692,7875,6092,8919,8712
ENSG00000065371,1,1,1,0,1,1
ENSG00000160145,645,473,521,499,628,581
ENSG00000266383,0,0,1,0,1,0
ENSG00000240622,6,11,10,11,11,8
ENSG00000276656,0,0,0,0,0,0
ENSG00000252751,0,0,0,0,0,0
ENSG00000288713,0,0,0,0,0,0
ENSG00000260391,0,0,0,0,0,0
ENSG00000114491,3879,3014,3011,3214,3508,3263
ENSG00000265981,4,3,0,1,2,4
ENSG00000242199,0,0,0,0,0,1
ENSG00000082781,22938,16356,23862,16994,36975,33775
ENSG00000244286,0,0,0,1,1,0
ENSG00000280042,10,5,15,3,12,16
ENSG00000276626,0,0,0,0,0,0
ENSG00000243986,4,1,3,2,4,1
ENSG00000173702,5,13,5,3,6,4
ENSG00000173706,17802,12139,13417,12174,17581,15779
ENSG00000252642,0,0,0,0,1,0
ENSG00000288022,2,2,2,0,3,2
ENSG00000221955,832,604,742,591,907,829
ENSG00000199327,2,1,1,0,1,1
ENSG00000264986,0,0,0,0,0,0
ENSG00000163848,4117,2966,3149,2950,3579,3306
ENSG00000229048,0,0,0,0,0,0
ENSG00000243508,2,5,1,0,2,1
ENSG00000289324,5,5,2,2,2,3
ENSG00000252953,0,0,0,0,0,0
ENSG00000114520,2572,1985,2004,2087,2262,2218
ENSG00000201800,0,0,0,0,0,0
ENSG00000252965,11,13,4,6,7,5
ENSG00000144909,2950,2115,2212,2157,2289,2305
ENSG00000243072,0,0,0,0,0,0
ENSG00000242001,1,0,0,0,0,0
ENSG00000234458,0,0,0,0,0,0
ENSG00000243429,0,0,1,0,1,0
ENSG00000228963,0,0,0,0,0,0
ENSG00000239978,0,0,0,0,0,0
ENSG00000179170,0,0,0,0,0,0
ENSG00000239432,0,0,0,0,0,0
ENSG00000284624,0,0,0,0,0,0
ENSG00000284660,0,0,0,0,0,0
ENSG00000272840,0,0,0,0,0,0
ENSG00000239804,0,0,0,0,0,0
ENSG00000221737,0,0,0,0,0,0
ENSG00000242229,0,0,0,0,0,0
ENSG00000287617,0,0,0,0,0,0
ENSG00000241346,0,0,0,0,0,0
ENSG00000241288,140,86,162,66,138,156
ENSG00000241278,0,2,0,0,0,1
ENSG00000248787,29,21,42,23,39,51
ENSG00000291071,46,50,44,52,57,41
ENSG00000171084,0,0,0,1,0,0
ENSG00000291096,2,0,0,0,0,0
ENSG00000189366,0,0,0,0,0,0
ENSG00000241439,4,1,0,0,1,2
ENSG00000114547,6,7,5,3,10,12
ENSG00000114544,2615,1897,2059,2125,2458,2330
ENSG00000248607,0,0,0,0,0,0
ENSG00000250012,31,26,25,28,28,24
ENSG00000144908,590,455,397,512,540,481
ENSG00000250218,1,0,1,1,1,0
ENSG00000272020,0,1,0,1,0,1
ENSG00000246022,8,4,2,8,9,10
ENSG00000287232,57,46,69,35,59,69
ENSG00000250934,26,19,12,16,17,19
ENSG00000251448,1,0,1,2,0,0
ENSG00000287440,0,0,0,0,0,0
ENSG00000163884,181,128,158,115,189,189
ENSG00000249833,0,0,0,0,0,0
ENSG00000163885,0,0,0,1,0,1
ENSG00000279328,1,3,3,2,1,2
ENSG00000070476,1976,1469,1593,1339,1757,1701
ENSG00000159650,1,3,0,1,1,1
ENSG00000180767,4,1,7,2,5,7
ENSG00000180697,0,0,0,0,0,0
ENSG00000201968,0,0,0,0,0,0
ENSG00000197763,612,406,469,469,590,524
ENSG00000248557,0,0,0,0,0,0
ENSG00000198284,0,0,0,0,0,0
ENSG00000248850,0,0,0,0,0,0
ENSG00000159685,432,305,391,343,388,362
ENSG00000249558,0,0,0,0,0,0
ENSG00000280053,2,2,0,1,4,2
ENSG00000114554,9461,6781,7996,7377,9798,9119
ENSG00000287784,0,0,0,0,0,0
ENSG00000214324,0,0,0,0,0,0
ENSG00000212556,0,0,0,0,0,0
ENSG00000290035,0,0,0,0,0,0
ENSG00000243016,0,0,0,0,0,0
ENSG00000289641,0,0,0,0,0,0
ENSG00000201288,0,0,0,0,0,0
ENSG00000286919,0,0,0,0,0,0
ENSG00000239620,0,0,0,0,0,0
ENSG00000244215,0,0,1,0,0,0
ENSG00000288769,0,0,0,0,0,0
ENSG00000239921,0,0,2,0,2,2
ENSG00000240562,0,0,0,0,0,0
ENSG00000282975,0,0,0,0,0,0
ENSG00000282860,0,0,0,0,0,0
ENSG00000163870,2456,1929,2352,1988,2702,2472
ENSG00000275067,1,0,0,0,0,0
ENSG00000276083,1,0,0,0,0,2
ENSG00000073111,13894,10843,11036,11449,12753,12067
ENSG00000285600,5,4,1,1,4,4
ENSG00000114631,488,404,316,415,408,388
ENSG00000114626,671,501,503,476,600,609
ENSG00000074416,1840,1375,1909,1357,1897,1930
ENSG00000287143,0,0,0,0,1,0
ENSG00000187715,30,20,24,17,31,16
ENSG00000201210,0,0,0,0,0,0
ENSG00000058262,42501,32102,38837,31431,48439,45188
ENSG00000175792,6167,4755,4539,5342,5081,4464
ENSG00000222627,5,0,1,0,3,0
ENSG00000239608,0,2,1,1,1,1
ENSG00000212344,0,0,0,0,0,0
ENSG00000132394,399,291,336,315,370,309
ENSG00000285619,0,0,0,0,0,0
ENSG00000179407,0,0,0,0,0,0
ENSG00000242049,0,0,0,0,0,0
ENSG00000179348,339,269,267,295,245,223
ENSG00000244300,65,52,68,58,76,54
ENSG00000239405,0,0,1,0,2,1
ENSG00000286806,0,1,0,0,1,0
ENSG00000198685,0,0,0,0,0,0
ENSG00000163902,25263,19632,21313,20113,26496,24385
ENSG00000277250,1,2,1,1,1,1
ENSG00000242551,7,4,4,2,9,6
ENSG00000075785,13482,10087,10458,10545,11907,11173
ENSG00000207130,0,0,0,0,0,0
ENSG00000239503,0,0,0,0,0,0
ENSG00000242992,12,8,16,15,17,22
ENSG00000244232,1,1,0,0,0,0
ENSG00000239483,0,0,0,0,0,0
ENSG00000244065,0,0,0,0,0,0
ENSG00000243022,0,0,0,0,0,0
ENSG00000290241,10,6,16,1,6,6
ENSG00000242062,0,0,0,0,0,0
ENSG00000290242,2,1,2,0,0,0
ENSG00000261159,35,34,30,23,30,38
ENSG00000231305,114,64,81,58,94,67
ENSG00000250796,9,6,6,6,3,7
ENSG00000287110,127,98,103,84,108,95
ENSG00000177646,4674,3451,3455,3617,4125,3878
ENSG00000114656,12,7,2,4,9,6
ENSG00000279507,0,0,0,0,0,0
ENSG00000114654,7,8,5,8,11,5
ENSG00000249505,0,0,2,0,0,0
ENSG00000169704,1,0,0,0,0,0
ENSG00000290001,0,1,0,0,0,1
ENSG00000172780,95,39,33,71,46,44
ENSG00000261796,0,0,0,0,0,0
ENSG00000273174,18,13,14,13,14,19
ENSG00000240682,987,763,824,732,885,878
ENSG00000288996,9,8,8,7,11,6
ENSG00000273437,21,15,15,10,12,20
ENSG00000169714,23997,19355,19754,19589,22046,20908
ENSG00000289469,46,47,23,42,32,20
ENSG00000241673,0,0,0,0,0,0
ENSG00000289351,0,0,0,0,0,1
ENSG00000181789,18637,14601,16585,14817,19629,18111
ENSG00000278658,0,3,0,0,0,0
ENSG00000286729,14,5,7,8,10,9
ENSG00000183624,8323,6485,6698,6619,7528,6866
ENSG00000184897,5544,4324,3933,4646,4286,4021
ENSG00000206417,499,409,401,337,349,307
ENSG00000248916,0,0,0,0,0,0
ENSG00000270492,10,9,3,1,5,5
ENSG00000270773,1,6,2,3,1,1
ENSG00000244932,0,0,0,0,0,0
ENSG00000290993,706,478,527,398,563,516
ENSG00000251474,0,0,0,0,0,0
ENSG00000207088,13,12,18,6,11,12
ENSG00000172771,32,23,27,15,18,23
ENSG00000163913,3357,2534,2453,2441,2971,2659
ENSG00000129071,4279,3296,3621,3142,4017,3958
ENSG00000163914,0,1,1,1,0,0
ENSG00000178804,0,0,0,0,0,0
ENSG00000004399,8172,5660,7568,5967,12111,10808
ENSG00000239437,1,0,0,0,0,0
ENSG00000248659,0,0,0,1,0,1
ENSG00000172765,1499,1054,1402,987,1595,1645
ENSG00000202412,0,0,0,0,0,0
ENSG00000283509,0,0,0,0,0,0
ENSG00000203644,230,187,164,174,208,164
ENSG00000271270,307,267,276,219,289,248
ENSG00000250643,7,4,2,1,7,6
ENSG00000170893,16,18,20,13,12,12
ENSG00000248459,0,0,0,0,0,0
ENSG00000284731,7,6,4,5,8,4
ENSG00000249869,0,0,0,0,0,0
ENSG00000180770,0,0,0,0,0,0
ENSG00000251178,0,0,0,0,0,0
ENSG00000251610,0,0,0,0,0,0
ENSG00000251287,85,56,85,66,98,84
ENSG00000248243,7,4,3,2,3,2
ENSG00000291081,156,114,141,84,134,115
ENSG00000253540,24,12,18,8,12,18
ENSG00000249846,147,102,133,89,141,138
ENSG00000248618,0,0,0,0,0,0
ENSG00000288111,0,0,0,0,0,0
ENSG00000250580,0,0,0,0,0,0
ENSG00000228252,10,3,6,4,6,10
ENSG00000249253,0,0,0,0,0,0
ENSG00000172752,0,0,0,1,1,0
ENSG00000206384,7,1,4,7,4,7
ENSG00000196455,4785,3504,3988,3373,4167,3821
ENSG00000222783,0,0,0,0,0,0
ENSG00000285631,0,0,0,0,0,0
ENSG00000232829,3,1,3,0,3,1
ENSG00000017260,17415,12330,13044,13221,16081,15159
ENSG00000284095,0,2,0,0,1,0
ENSG00000250592,0,0,0,0,0,0
ENSG00000252894,0,0,0,0,0,0
ENSG00000249098,1,0,0,0,0,0
ENSG00000251579,0,0,0,0,0,0
ENSG00000034533,553,464,473,438,524,475
ENSG00000114670,372,279,343,265,337,348
ENSG00000250129,1,1,0,0,1,0
ENSG00000201550,0,0,0,3,0,0
ENSG00000250608,58,54,53,27,39,40
ENSG00000246082,163,135,148,136,170,142
ENSG00000198585,3470,2463,2808,2683,2830,2783
ENSG00000261167,154,100,128,108,115,142
ENSG00000114686,9896,7586,7170,8238,7987,7758
ENSG00000249020,5,2,5,5,7,5
ENSG00000248468,5,7,8,4,3,3
ENSG00000248530,2,2,1,3,4,3
ENSG00000196353,17,7,14,13,17,12
ENSG00000251447,0,0,0,0,0,0
ENSG00000289118,0,0,0,0,0,0
ENSG00000265859,0,0,0,0,0,0
ENSG00000240854,5,0,4,0,1,7
ENSG00000242899,8,10,9,11,11,9
ENSG00000014257,52,33,31,26,37,31
ENSG00000240890,2,3,0,0,1,0
ENSG00000213264,0,0,0,0,0,1
ENSG00000138246,13377,9779,10429,9354,11319,11211
ENSG00000240303,97,54,45,55,61,50
ENSG00000274810,88,54,58,41,60,51
ENSG00000129048,4,0,1,0,5,1
ENSG00000251614,0,0,0,0,0,0
ENSG00000081307,4393,3318,3507,3407,3919,3717
ENSG00000113971,522,422,530,355,603,521
ENSG00000248724,5,2,6,4,2,6
ENSG00000249725,0,0,0,0,0,0
ENSG00000144868,115,94,79,101,103,96
ENSG00000251011,11,6,5,7,5,2
ENSG00000170819,2,0,1,3,1,2
ENSG00000249820,0,0,0,1,0,0
ENSG00000249993,50,30,33,20,28,33
ENSG00000214301,0,0,0,0,0,0
ENSG00000272832,2,1,1,2,0,0
ENSG00000250983,0,1,1,1,0,0
ENSG00000201827,0,0,0,0,0,0
ENSG00000091527,18188,12450,14164,13580,17184,15973
ENSG00000163781,8470,6364,6521,6383,7139,6936
ENSG00000291042,13,7,10,5,6,8
ENSG00000252641,3,2,0,2,1,1
ENSG00000242337,3,1,3,0,1,2
ENSG00000201394,0,0,0,0,0,0
ENSG00000091513,11,15,11,8,15,12
ENSG00000244062,0,0,0,0,0,0
ENSG00000144867,6389,5137,6024,5104,6995,6610
ENSG00000285908,3,6,3,2,2,8
ENSG00000154917,953,629,801,676,841,828
ENSG00000288547,8,8,2,5,3,3
ENSG00000174640,742,600,392,537,483,460
ENSG00000243832,0,0,0,0,2,0
ENSG00000163785,5108,3935,4104,3921,4816,4399
ENSG00000231845,0,0,0,0,0,0
ENSG00000240006,22,28,19,7,6,5
ENSG00000260633,54,40,32,19,25,32
ENSG00000214289,13,10,14,13,12,13
ENSG00000114019,13941,9460,10880,10419,11523,11253
ENSG00000248377,0,0,0,1,0,0
ENSG00000214288,0,0,0,0,0,0
ENSG00000129055,4003,3103,3253,3496,3790,3504
ENSG00000182923,438,308,306,296,376,331
ENSG00000288700,0,2,3,4,1,3
ENSG00000249691,0,0,0,0,0,0
ENSG00000174611,1,4,0,0,1,2
ENSG00000286982,0,0,0,0,0,0
ENSG00000253087,0,0,0,0,0,0
ENSG00000201413,0,0,0,0,0,0
ENSG00000154928,6,13,6,6,7,12
ENSG00000240086,0,0,0,0,1,0
ENSG00000242222,0,0,0,0,0,0
ENSG00000241905,0,0,0,1,1,0
ENSG00000073711,1330,947,1046,975,1141,1056
ENSG00000227267,1,1,1,0,0,0
ENSG00000273455,7,10,7,3,6,5
ENSG00000174579,1792,1295,1245,1235,1415,1352
ENSG00000241438,0,0,0,0,0,0
ENSG00000244740,0,0,0,0,0,0
ENSG00000114054,3795,2994,2794,3212,3124,2934
ENSG00000118007,6228,4690,4619,4580,5511,5241
ENSG00000200571,0,1,0,0,0,0
ENSG00000244101,0,0,0,0,0,0
ENSG00000252914,2,0,0,0,1,0
ENSG00000240695,16,20,18,14,18,16
ENSG00000261758,12,6,7,4,2,2
ENSG00000286915,2,1,3,2,3,5
ENSG00000242968,0,0,1,2,1,0
ENSG00000168917,1529,1120,1341,1210,1514,1431
ENSG00000239213,130,128,121,123,113,98
ENSG00000273486,55,48,38,36,43,43
ENSG00000158092,2238,1669,1696,1821,1978,1868
ENSG00000214283,0,0,0,0,0,0
ENSG00000174564,154,135,162,95,156,138
ENSG00000249407,0,0,0,0,0,0
ENSG00000201325,0,0,0,0,0,0
ENSG00000243886,0,0,0,1,1,1
ENSG00000242070,0,0,0,0,0,0
ENSG00000168875,0,0,0,0,0,0
ENSG00000239513,0,0,0,0,0,0
ENSG00000261146,0,0,0,0,0,0
ENSG00000241478,32,28,28,29,32,31
ENSG00000066405,147,105,106,103,127,135
ENSG00000272609,10,5,5,7,7,9
ENSG00000158163,1547,1133,1320,1065,1369,1269
ENSG00000240668,26,26,20,13,21,28
ENSG00000118017,99,105,97,71,96,94
ENSG00000286396,3,0,3,0,0,0
ENSG00000138231,1518,1121,1155,1247,1257,1174
ENSG00000114098,4426,3353,3323,3382,3798,3586
ENSG00000181322,5,1,2,3,2,1
ENSG00000158186,1163,738,1092,811,1405,1386
ENSG00000158220,86,70,84,43,74,61
ENSG00000280399,2,4,8,2,6,9
ENSG00000114107,1417,1049,957,1101,1058,996
ENSG00000158234,930,768,726,833,871,878
ENSG00000174715,25,12,18,9,17,12
ENSG00000051382,3478,2427,2507,2568,2765,2531
ENSG00000239207,0,0,0,0,0,0
ENSG00000242321,0,0,0,0,0,0
ENSG00000241429,11,16,7,15,13,10
ENSG00000242244,0,3,0,0,1,0
ENSG00000244578,80,65,69,41,48,51
ENSG00000183770,660,401,404,401,326,369
ENSG00000206262,918,707,751,589,778,807
ENSG00000206260,0,0,0,0,0,0
ENSG00000175110,3558,2882,2786,2855,2957,2812
ENSG00000184814,0,0,0,0,0,0
ENSG00000233701,0,0,0,0,0,0
ENSG00000251137,0,0,0,0,0,0
ENSG00000232416,0,0,0,0,0,0
ENSG00000281473,0,0,0,0,0,0
ENSG00000276304,0,0,0,0,0,0
ENSG00000286988,0,0,1,0,0,0
ENSG00000272656,6,4,5,5,6,3
ENSG00000184432,21346,16432,16551,16638,18955,17983
ENSG00000283418,0,0,0,0,0,0
ENSG00000248932,67,63,83,49,80,75
ENSG00000114113,0,0,0,0,1,0
ENSG00000248790,0,0,1,0,1,0
ENSG00000178631,5,10,8,8,14,16
ENSG00000114115,1801,1554,1852,1528,2236,2260
ENSG00000163864,75,60,36,46,50,70
ENSG00000214280,0,2,1,1,0,1
ENSG00000201600,1,0,0,0,0,0
ENSG00000244692,0,0,0,0,0,0
ENSG00000261763,0,0,0,0,0,0
ENSG00000250543,0,0,0,0,0,0
ENSG00000251471,0,0,0,0,0,0
ENSG00000250161,0,0,0,0,0,0
ENSG00000158258,1816,1237,1191,1215,1803,1816
ENSG00000249290,0,0,0,0,0,0
ENSG00000251058,0,0,0,0,0,0
ENSG00000289632,0,2,1,0,0,0
ENSG00000250433,0,0,0,0,0,0
ENSG00000249305,0,0,0,0,0,0
ENSG00000155890,0,0,0,0,0,0
ENSG00000261826,0,0,0,0,0,0
ENSG00000224085,0,0,0,0,0,0
ENSG00000114120,4979,3690,3960,3569,4511,4352
ENSG00000248773,8,4,7,5,12,5
ENSG00000175093,38,32,26,26,30,41
ENSG00000251270,0,0,0,0,0,1
ENSG00000155893,942,643,691,740,875,790
ENSG00000287155,0,0,0,0,1,0
ENSG00000241400,1,2,1,0,2,0
ENSG00000249417,8,3,3,2,5,1
ENSG00000249540,0,0,0,0,0,0
ENSG00000177311,8067,5903,6688,5832,7130,7119
ENSG00000288585,0,0,0,0,0,0
ENSG00000215606,0,0,0,0,0,0
ENSG00000155903,1665,1086,1295,1125,1410,1254
ENSG00000250170,0,2,4,0,4,1
ENSG00000249986,9,11,14,10,9,11
ENSG00000242104,4,4,2,1,3,0
ENSG00000241899,0,0,0,0,0,1
ENSG00000241526,0,0,0,0,0,0
ENSG00000114125,1841,1419,1441,1554,1682,1593
ENSG00000285558,0,0,0,0,0,0
ENSG00000114124,7,7,1,1,6,8
ENSG00000286822,0,0,0,0,0,0
ENSG00000228398,0,4,0,0,1,0
ENSG00000069849,10330,7745,8188,7645,9808,9313
ENSG00000200389,0,0,0,0,0,0
ENSG00000244124,1,0,1,0,2,1
ENSG00000279147,0,4,1,0,1,0
ENSG00000114126,4581,3455,3549,3435,3742,3614
ENSG00000233597,29,28,34,14,16,27
ENSG00000206604,0,0,0,0,0,0
ENSG00000175066,3143,2126,2402,2175,2645,2488
ENSG00000114127,4291,3223,3174,2973,3421,3323
ENSG00000251804,1,1,1,0,4,1
ENSG00000202125,0,0,2,0,1,0
ENSG00000175054,3355,2468,2444,2408,2811,2543
ENSG00000242479,6,0,1,2,1,0
ENSG00000244327,18,11,11,4,13,8
ENSG00000242390,0,0,1,0,1,2
ENSG00000252745,0,0,0,1,0,0
ENSG00000120756,2465,1802,1878,1893,2105,2094
ENSG00000239641,1,1,0,0,1,1
ENSG00000287045,73,82,80,55,74,74
ENSG00000199319,0,0,0,0,0,1
ENSG00000144935,1685,1133,1398,1143,1790,1626
ENSG00000251787,9,11,5,2,5,4
ENSG00000163710,507,463,472,497,536,484
ENSG00000240950,15,12,12,10,14,14
ENSG00000243818,0,0,1,0,0,0
ENSG00000188582,8,3,2,4,2,5
ENSG00000241592,0,0,0,0,0,0
ENSG00000241570,7,0,2,3,1,1
ENSG00000163714,10128,7467,7721,7483,8311,7929
ENSG00000268129,81,55,72,79,64,52
ENSG00000243733,0,0,0,0,0,0
ENSG00000175040,1880,1276,1614,1346,1731,1641
ENSG00000241679,4,6,3,2,7,4
ENSG00000244171,8,7,10,2,15,10
ENSG00000181804,246,206,162,161,137,154
ENSG00000240888,0,0,0,0,0,0
ENSG00000240012,0,1,0,0,0,0
ENSG00000244493,0,2,2,0,0,0
ENSG00000243033,0,0,0,2,0,0
ENSG00000243759,5,6,14,8,3,6
ENSG00000248374,0,0,1,0,0,0
ENSG00000235110,0,0,0,0,0,0
ENSG00000181744,2009,1484,1680,1423,1876,1787
ENSG00000222778,0,0,0,0,0,0
ENSG00000289986,1,4,1,0,2,1
ENSG00000280397,0,0,0,0,0,0
ENSG00000244024,0,0,0,0,0,0
ENSG00000241695,0,0,0,0,0,0
ENSG00000239797,0,0,0,1,0,1
ENSG00000244358,0,0,0,0,0,0
ENSG00000240095,0,0,0,0,0,0
ENSG00000152952,50346,35227,34794,36151,43035,40463
ENSG00000261051,118,84,105,67,119,96
ENSG00000243415,0,0,0,0,0,0
ENSG00000240032,38,44,28,42,43,47
ENSG00000114698,2026,1507,1788,1411,2039,1882
ENSG00000243596,0,0,0,0,0,0
ENSG00000241358,10,18,13,9,14,15
ENSG00000163746,26,27,35,15,25,15
ENSG00000279320,10,6,12,3,7,8
ENSG00000188313,2432,2062,1872,2058,2070,1921
ENSG00000199812,0,0,0,0,0,0
ENSG00000231213,0,0,0,0,0,0
ENSG00000241457,0,0,0,0,0,0
ENSG00000243620,0,0,1,0,1,1
ENSG00000242671,0,0,0,0,0,0
ENSG00000207156,0,0,0,0,0,0
ENSG00000239412,0,0,0,0,0,0
ENSG00000174963,8,15,3,4,9,9
ENSG00000241202,0,0,0,0,0,0
ENSG00000152977,44,20,36,24,33,32
ENSG00000240804,0,0,0,0,0,0
ENSG00000289451,0,0,0,0,0,0
ENSG00000239661,0,0,0,0,0,0
ENSG00000239922,23,22,21,19,31,29
ENSG00000285798,0,0,1,0,0,0
ENSG00000241131,0,0,0,0,0,0
ENSG00000285660,0,0,0,0,0,0
ENSG00000241792,0,0,1,0,0,0
ENSG00000244650,1,2,0,0,0,0
ENSG00000205412,0,0,0,0,0,0
ENSG00000243347,0,0,0,0,0,0
ENSG00000242440,0,0,0,1,0,0
ENSG00000285557,0,0,0,0,0,0
ENSG00000241993,2,1,0,0,0,0
ENSG00000144891,97,84,116,84,171,132
ENSG00000153002,32,28,27,31,16,38
ENSG00000244089,0,0,0,0,0,0
ENSG00000240521,2,0,0,0,0,0
ENSG00000163751,36,28,53,33,48,39
ENSG00000287198,0,0,0,0,0,0
ENSG00000241627,11,11,12,15,10,16
ENSG00000163754,3975,2933,3396,3167,3602,3371
ENSG00000071794,6873,5210,5188,5335,5799,5573
ENSG00000239718,1,0,0,1,1,0
ENSG00000201031,0,0,2,0,0,0
ENSG00000240511,0,0,0,0,0,0
ENSG00000163755,2428,1697,1974,1695,2124,2081
ENSG00000047457,28,12,6,17,15,15
ENSG00000286714,0,1,0,0,0,0
ENSG00000240216,2,5,2,1,1,2
ENSG00000244468,28,25,36,19,21,26
ENSG00000163762,334,257,213,257,201,170
ENSG00000243822,0,0,0,0,0,0
ENSG00000169908,6205,5253,4665,4682,3848,3675
ENSG00000240541,11,11,6,4,8,6
ENSG00000243885,0,1,0,0,0,0
ENSG00000240246,0,0,0,0,0,0
ENSG00000241929,3,1,2,2,0,0
ENSG00000282502,0,1,0,0,0,0
ENSG00000239408,0,0,0,0,0,0
ENSG00000169903,5,10,1,11,10,4
ENSG00000244503,0,1,0,0,1,0
ENSG00000018408,11130,8222,8223,7947,10244,9322
ENSG00000252581,0,0,0,0,0,0
ENSG00000241985,46,41,45,28,43,31
ENSG00000241313,42,29,34,31,32,32
ENSG00000114744,3959,2745,3231,3019,3686,3541
ENSG00000206199,27,27,23,19,33,36
ENSG00000251854,0,2,0,0,1,1
ENSG00000082996,1894,1448,1534,1372,1804,1692
ENSG00000252172,2,0,3,0,2,0
ENSG00000239351,37,21,20,16,27,21
ENSG00000070087,16085,12614,13361,13690,14926,13946
ENSG00000242791,7,5,4,3,5,6
ENSG00000224831,19,16,25,23,31,22
ENSG00000182000,0,1,1,0,1,1
ENSG00000241947,1,0,1,0,1,2
ENSG00000243944,1,1,0,1,0,0
ENSG00000240477,0,0,1,1,0,1
ENSG00000243321,3,3,3,1,1,0
ENSG00000241143,0,0,0,0,0,0
ENSG00000241048,4,3,4,3,2,0
ENSG00000244541,1,6,3,5,4,1
ENSG00000278234,0,1,0,0,0,0
ENSG00000243550,0,0,1,0,0,0
ENSG00000289524,0,0,2,1,0,0
ENSG00000286501,4,1,2,0,1,4
ENSG00000289086,22,13,17,21,22,18
ENSG00000196428,3927,2686,2869,2604,3160,2729
ENSG00000120742,7453,5599,6385,5870,7180,6815
ENSG00000144895,7074,5403,5497,5718,6159,5979
ENSG00000198843,11564,9323,9036,8485,9261,9116
ENSG00000271711,7,8,6,3,5,4
ENSG00000163645,16,9,10,10,8,9
